nom_categoria;nom_sub_categoria;des_grupo_dados;cod_orgao_responsavel;nom_orgao_responsavel;nom_conjunto_dados;des_conjunto_dados;txt_url;des_frequencia_atualizacao;dth_ultima_atualizacao;nom_dicionario_dados;des_dicionario_dados;des_tipo_campo;num_ordem
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Itens - Atas de Registro de Preço;Informações sobre os itens das contratações realizadas pelo Senado Federal. Os itens indicam com maior precisão o que está contido no objeto de uma dada contratação, como, por exemplo, um serviço, um posto de mão de obra, instalação ou fornecimento de um equipamento.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Contrata%C3%A7%C3%B5es/buscarItensPorContratacaoCsv;Diário;21/11/2022;ULTIMA ATUALIZACAO;Data da última atualização.;Data;1
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Itens - Atas de Registro de Preço;Informações sobre os itens das contratações realizadas pelo Senado Federal. Os itens indicam com maior precisão o que está contido no objeto de uma dada contratação, como, por exemplo, um serviço, um posto de mão de obra, instalação ou fornecimento de um equipamento.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Contrata%C3%A7%C3%B5es/buscarItensPorContratacaoCsv;Diário;21/11/2022;NUMERO_CONTRATOS;Representado por caracteres (C) informando a abreviatura do tipo de contratação, por exemplo, Contrato (CT), Termo de Credenciamento (TCR), entre outros; seguido de Números (N) contendo o código de identificação do contrato, composto do ANO em que foi firmada a contratação com o formato padrão de quatro dígitos (AAAA) e seguido do NÚMERO com o formato de até 4 (quatro) casas decimais (0000);Alfanumérico;2
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Itens - Atas de Registro de Preço;Informações sobre os itens das contratações realizadas pelo Senado Federal. Os itens indicam com maior precisão o que está contido no objeto de uma dada contratação, como, por exemplo, um serviço, um posto de mão de obra, instalação ou fornecimento de um equipamento.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Contrata%C3%A7%C3%B5es/buscarItensPorContratacaoCsv;Diário;21/11/2022;NUMERO_ITEM;Representado por Números (N) informando o número do item previsto em contrato, por exemplo, item 1, item 2, seguindo uma sequência numérica.;Numérico;3
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Itens - Atas de Registro de Preço;Informações sobre os itens das contratações realizadas pelo Senado Federal. Os itens indicam com maior precisão o que está contido no objeto de uma dada contratação, como, por exemplo, um serviço, um posto de mão de obra, instalação ou fornecimento de um equipamento.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Contrata%C3%A7%C3%B5es/buscarItensPorContratacaoCsv;Diário;21/11/2022;DESCRICAO;Representado por Caracteres (C) informando um texto descritivo.;Alfanumérico;4
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Itens - Atas de Registro de Preço;Informações sobre os itens das contratações realizadas pelo Senado Federal. Os itens indicam com maior precisão o que está contido no objeto de uma dada contratação, como, por exemplo, um serviço, um posto de mão de obra, instalação ou fornecimento de um equipamento.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Contrata%C3%A7%C3%B5es/buscarItensPorContratacaoCsv;Diário;21/11/2022;QUANTIDADE_CONTRATADA;Representado por Números (N) informando a quantidade contratada de cada.;Numérico;5
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Aditivos;Dados relacionados aos Termos Aditivos de Contratações do Senado Federal. Termo aditivo é um instrumento firmado pelo Senado com empresa, órgão ou entidade com o intuito de alterar cláusula (s) de uma contratação original (Contrato, Acordo de Cooperação Técnica, Convênio, dentre outros). Por meio da celebração de um termo aditivo, pode-se, por exemplo, alterar cláusulas regulamentares, prorrogar a avença, suprimir ou acrescer o objeto, dentre outros.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Contrata%C3%A7%C3%B5es/buscarAditivosPorContratoCsv;Diário;23/01/2023;NUMERO_CONTRATO;Representado por caracteres (C) informando a abreviatura do tipo de contratação, por exemplo, Contrato (CT), Termo de Credenciamento (TCR), entre outros; seguido de Números (N) contendo o código de identificação do contrato, composto do ANO em que foi firmada a contratação com o formato padrão de quatro dígitos (AAAA) e seguido do NÚMERO com o formato de até 4 (quatro) casas decimais (0000);Alfanumérico;1
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Aditivos;Dados relacionados aos Termos Aditivos de Contratações do Senado Federal. Termo aditivo é um instrumento firmado pelo Senado com empresa, órgão ou entidade com o intuito de alterar cláusula (s) de uma contratação original (Contrato, Acordo de Cooperação Técnica, Convênio, dentre outros). Por meio da celebração de um termo aditivo, pode-se, por exemplo, alterar cláusulas regulamentares, prorrogar a avença, suprimir ou acrescer o objeto, dentre outros.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Contrata%C3%A7%C3%B5es/buscarAditivosPorContratoCsv;Diário;23/01/2023;NUMERO_ADITIVO;Representado por Números (N) informando o número do aditivo previsto em contrato, por exemplo, Aditivo Nº 1, Aditivo nº 2, seguindo uma sequência numérica.;Numérico;2
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Aditivos;Dados relacionados aos Termos Aditivos de Contratações do Senado Federal. Termo aditivo é um instrumento firmado pelo Senado com empresa, órgão ou entidade com o intuito de alterar cláusula (s) de uma contratação original (Contrato, Acordo de Cooperação Técnica, Convênio, dentre outros). Por meio da celebração de um termo aditivo, pode-se, por exemplo, alterar cláusulas regulamentares, prorrogar a avença, suprimir ou acrescer o objeto, dentre outros.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Contrata%C3%A7%C3%B5es/buscarAditivosPorContratoCsv;Diário;23/01/2023;PROCESSO;Representado por Números (N) informando o número do processo cadastrado no Sistema de Gestão Arquivística de Documentos (SIGAD) do Senado Federal.;Numérico;3
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Aditivos;Dados relacionados aos Termos Aditivos de Contratações do Senado Federal. Termo aditivo é um instrumento firmado pelo Senado com empresa, órgão ou entidade com o intuito de alterar cláusula (s) de uma contratação original (Contrato, Acordo de Cooperação Técnica, Convênio, dentre outros). Por meio da celebração de um termo aditivo, pode-se, por exemplo, alterar cláusulas regulamentares, prorrogar a avença, suprimir ou acrescer o objeto, dentre outros.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Contrata%C3%A7%C3%B5es/buscarAditivosPorContratoCsv;Diário;23/01/2023;DESCRICAO;Representado por caracteres (C) Texto descrevendo o aditivo contratual;Alfanumérico;4
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Aditivos;Dados relacionados aos Termos Aditivos de Contratações do Senado Federal. Termo aditivo é um instrumento firmado pelo Senado com empresa, órgão ou entidade com o intuito de alterar cláusula (s) de uma contratação original (Contrato, Acordo de Cooperação Técnica, Convênio, dentre outros). Por meio da celebração de um termo aditivo, pode-se, por exemplo, alterar cláusulas regulamentares, prorrogar a avença, suprimir ou acrescer o objeto, dentre outros.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Contrata%C3%A7%C3%B5es/buscarAditivosPorContratoCsv;Diário;23/01/2023;DATA_ASSINATURA;Data de Assinatura do Termo Aditivo;Data;5
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Aditivos;Dados relacionados aos Termos Aditivos de Contratações do Senado Federal. Termo aditivo é um instrumento firmado pelo Senado com empresa, órgão ou entidade com o intuito de alterar cláusula (s) de uma contratação original (Contrato, Acordo de Cooperação Técnica, Convênio, dentre outros). Por meio da celebração de um termo aditivo, pode-se, por exemplo, alterar cláusulas regulamentares, prorrogar a avença, suprimir ou acrescer o objeto, dentre outros.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Contrata%C3%A7%C3%B5es/buscarAditivosPorContratoCsv;Diário;23/01/2023;DATA_PUBLICACAO;Data de Publicação do Termo Aditivo;Data;6
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Licitações;Informações sobre os processos administrativos formais para aquisição de produtos e contratações de obras, serviços e funcionários terceirizados para o Senado Federal.;https://adm.senado.leg.br/adm-dadosabertos/api/v1/contratacoes/licitacoes/csv;Diário;01/09/2023;CODIGO;Representado por caracteres (N) Números contendo um código de registro no sistema.;Numérico;1
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Licitações;Informações sobre os processos administrativos formais para aquisição de produtos e contratações de obras, serviços e funcionários terceirizados para o Senado Federal.;https://adm.senado.leg.br/adm-dadosabertos/api/v1/contratacoes/licitacoes/csv;Diário;01/09/2023;OBJETO;Representado por caracteres (C) Texto descrevendo o OBJETO (bens e/ou serviços) da licitação realizada.;Alfanumérico;4
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Licitações;Informações sobre os processos administrativos formais para aquisição de produtos e contratações de obras, serviços e funcionários terceirizados para o Senado Federal.;https://adm.senado.leg.br/adm-dadosabertos/api/v1/contratacoes/licitacoes/csv;Diário;01/09/2023;ABERTURA;Representada por caracteres (N) Números descrevendo a DATA de abertura da licitação realizada, composto pelo DIA com o formato de até 2 (duas) casas decimais (DD), seguido do MÊS com o formato de até 2 (duas) casas decimais (MM) e do ANO com o formato de até 4 (quatro) casas decimais (AAAA).;Data;5
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Licitações;Informações sobre os processos administrativos formais para aquisição de produtos e contratações de obras, serviços e funcionários terceirizados para o Senado Federal.;https://adm.senado.leg.br/adm-dadosabertos/api/v1/contratacoes/licitacoes/csv;Diário;01/09/2023;ORGAO_ORIGEM;Representado por caracteres (C) Texto informando o ÓRGÃO SUPRIDOR da licitação realizada.;Alfabético;8
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Licitações;Informações sobre os processos administrativos formais para aquisição de produtos e contratações de obras, serviços e funcionários terceirizados para o Senado Federal.;https://adm.senado.leg.br/adm-dadosabertos/api/v1/contratacoes/licitacoes/csv;Diário;01/09/2023;EDITAL;Representado por caracteres (C) Texto descrevendo um LINK (endereço eletrônico) de um documento, nesse caso o EDITAL DE LICITAÇÃO, que poderá ser obtido na Internet, por meio da transferência de dados (DOWNLOAD) via Portal de Transparência do Senado Federal.;Alfanumérico;9
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Licitações;Informações sobre os processos administrativos formais para aquisição de produtos e contratações de obras, serviços e funcionários terceirizados para o Senado Federal.;https://adm.senado.leg.br/adm-dadosabertos/api/v1/contratacoes/licitacoes/csv;Diário;01/09/2023;NUMERO;Representado por caracteres (N) Números composto do NÚMERO SEQUENCIAL da licitação com o formato de até 3 (três) casas decimais (000), seguido do ANO de sua realização com o formato de até 4 (quatro) casas decimais (0000).;Numérico;2
Administrativo;Contratações;Licitações e Contratos;4997;SECRETARIA DE ADMINISTRAÇÃO DE CONTRATAÇÕES;Licitações;Informações sobre os processos administrativos formais para aquisição de produtos e contratações de obras, serviços e funcionários terceirizados para o Senado Federal.;https://adm.senado.leg.br/adm-dadosabertos/api/v1/contratacoes/licitacoes/csv;Diário;01/09/2023;MODALIDADE;Representado por caracteres (C) Texto descrevendo a MODALIDADE da licitação realizada.;Alfabético;3
